,ID,GENERO,RENTA,EDAD,NIV_EDUC,E_CIVIL,COD_OFI,COD_COM,M_MOROSO,MONTO,logVM_AbrilMarzo,logVM_MayoAbril,logVM_JunioMayo,logVM_JulioJunio,logVM_AgostoJulio,logVM_SeptiembreAgosto,logMTD,Recency,Frecuencia,logDMax/Renta,logMTD/Renta,SEGURO,FUGA,CIUDAD
651,0.2839075447012647,1.0,0.10686301541457612,0.09756097560975607,0.6000000000000001,0.3333333333333333,0.18064516129032257,0.17281553398058253,0.3333333333333333,0.52,0.8960005964307206,4.376192159321974e-08,0.04115469380098058,0.4109098059900207,0.0020791875818398633,0.05864231352387836,0.8244664221924748,0.7777777777777777,0.2857142857142857,0.1085318517366931,0.10839157816286801,NO,NO FUGA,SANTIAGO
652,0.28434365460095945,1.0,0.36153324152033894,0.31707317073170727,0.6000000000000001,0.3333333333333333,0.5419354838709678,0.16893203883495145,0.3333333333333333,0.3466666666666667,0.7421241086827711,5.842932554114112e-07,0.04115469380098058,0.7778177564066604,6.386379624309833e-05,0.05864231352387836,0.6835966031679677,0.7777777777777777,0.2857142857142857,0.004422948907105997,0.004470631521814066,NO,NO FUGA,SANTIAGO
653,0.2847797645006542,1.0,0.5682351406251682,0.5121951219512195,1.0,0.0,0.6580645161290323,0.17281553398058253,0.3333333333333333,0.36000000000000004,6.323102110073653e-08,0.041437087314814346,0.6764866898193624,0.0003219616580248696,0.3126148126304887,6.70572372453146e-05,0.8080318493373568,1.0,0.7142857142857142,0.019391201656204192,0.021754877712899447,NO,FUGA,SANTIAGO
654,0.2852158744003489,0.0,0.042622071242956555,0.7317073170731707,0.40000000000000013,1.0,0.7870967741935484,0.170873786407767,0.6666666666666666,0.21333333333333337,0.6474470882724791,2.5759842558719448e-06,0.8236845142772629,2.4404902382815893e-05,0.4332073229106008,0.004536295894628424,0.8255974019255755,1.0,0.7142857142857142,0.18749880965799223,0.19255081016363468,NO,FUGA,SANTIAGO
655,0.2856519843000436,1.0,0.05227639330832074,0.12195121951219512,1.0,0.0,0.2838709677419355,0.3339805825242719,0.3333333333333333,0.25333333333333335,0.9353495450569767,1.8790587428365264e-08,0.04115469380098058,0.25155660570727373,0.00933737141910882,0.05864231352387836,0.8606718032818068,0.7777777777777777,0.2857142857142857,0.23463262627855538,0.23432360616261289,NO,NO FUGA,TALCA
656,0.28608809419973835,0.0,0.005734941018845085,0.6585365853658536,1.0,0.0,0.2,0.229126213592233,0.6666666666666666,0.24000000000000005,0.8323840346317969,1.3577375246419283e-07,0.04115469380098058,0.7421838477211923,9.156570939213546e-05,0.05864231352387836,0.7660559794264271,0.7777777777777777,0.2857142857142857,0.3062016685249021,0.30606398707753607,NO,FUGA,SANTIAGO
657,0.2865242040994331,1.0,0.016047047239926563,0.5365853658536586,1.0,0.0,0.1032258064516129,0.170873786407767,0.3333333333333333,0.4,0.7469478300162591,5.413645375578046e-07,0.04115469380098058,0.07572605548566702,0.0614730517270895,0.38961979064138536,0.687364911466598,1.0,0.2857142857142857,0.08017380164997517,0.08012298324129188,SI,FUGA,SANTIAGO
658,0.2869603139991278,0.0,0.07798225745229467,0.5853658536585367,1.0,0.0,0.8903225806451613,0.0,0.3333333333333333,0.17333333333333334,0.00047963543228650424,6.75973132938846e-06,0.6105751842057132,0.007456695301780402,3.499436508152251e-05,0.37179169627085623,0.8310128074155808,1.0,0.7142857142857142,0.14045499916653026,0.14322219569891556,NO,FUGA,ARICA
659,0.28739642389882253,1.0,0.007069553252069016,0.6341463414634145,0.40000000000000013,0.3333333333333333,0.3161290322580645,0.16116504854368932,0.0,0.4666666666666667,0.6759079456368148,0.3018875048065832,0.016001023053915226,2.2709915354007678e-08,0.0614730517270895,0.6791646932090362,0.9372672253217856,1.0,0.5714285714285714,0.6214482684251569,0.6578260602102803,SI,NO FUGA,SANTIAGO
660,0.28783253379851725,0.0,0.0020612383919312444,0.6585365853658536,0.40000000000000013,0.0,0.5483870967741935,0.16893203883495145,0.6666666666666666,1.0,0.01989765091519108,1.2076945052792957e-07,0.04115469380098058,0.8064265567879743,4.7318900442250015e-05,0.05864231352387836,0.850970992371974,0.7777777777777777,0.42857142857142855,0.5856366783077914,0.6266767191595132,NO,FUGA,SANTIAGO
661,0.288268643698212,1.0,0.06491765396389769,0.1707317073170731,0.6000000000000001,0.3333333333333333,0.5806451612903226,0.16893203883495145,0.3333333333333333,0.6666666666666667,0.04466311372596967,0.041437087314814346,0.04115469380098058,0.4109098059900207,0.41842059001608206,0.00497251921491709,0.5047416379030047,1.0,0.42857142857142855,0.0011551800895493152,0.0012332183333538418,NO,NO FUGA,SANTIAGO
662,0.2887047535979067,1.0,0.01800348491940222,0.24390243902439024,0.6000000000000001,0.0,0.3870967741935484,0.5631067961165048,0.3333333333333333,0.053333333333333344,0.7216333920311657,8.071165579820143e-07,0.04115469380098058,0.7309722260864009,0.00010232509133180664,0.5000825743582638,0.6649593465543647,1.0,0.42857142857142855,0.05359466101786367,0.054231216586384696,NO,NO FUGA,PUERTO MONTT
